Eff Date,Course ID,Offer Nbr,Primary Component,Enrol Component,Final Exam,Sect Size,Contact,S+Templates Reqd,Component
01/01/2017,6378,3,LEC,,Y,125,1,2,LEC
01/01/2017,6410,2,LEC,,Y,32,3,4,LEC
01/01/2017,6410,3,LEC,LEC,Y,32,3,4,LEC
01/01/2017,6435,1,LEC,TUT,N,20,1,2,TUT
01/01/2017,6435,1,LEC,TUT,Y,20,1,3,LEC
01/01/2017,6461,2,LEC,,Y,35,6,1,LEC
01/01/2017,6461,3,LEC,,Y,35,6,1,LEC
01/01/2017,6473,1,LEC,LEC,N,250,0,1,THE
01/01/2017,6473,1,LEC,LEC,Y,25,0,1,LEC
01/01/2017,6492,1,SEM,SEM,N,1,3,1,SEM
01/01/2017,6501,1,LEC,,Y,5,1,3,LEC
01/01/2017,6608,1,LEC,,Y,20,1,1,LEC
01/01/2017,6611,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,6611,1,LEC,LEC,Y,20,1,3,LEC
01/01/2017,6621,1,LEC,LEC,N,20,2,1,LEC
01/01/2017,6626,1,UNS,,Y,80,0,1,UNS
01/01/2017,6676,1,THE,,Y,40,1,1,THE
01/01/2017,6753,1,UNS,,Y,90,0,1,UNS
01/01/2017,6760,1,SEM,,N,20,1,1,SEM
01/01/2017,6781,1,LEC,,Y,10,1,1,LEC
01/01/2017,6794,1,LEC,,N,8,2,2,PRA
01/01/2017,6794,1,LEC,,N,25,1,1,TUT
01/01/2017,6794,1,LEC,,Y,25,1,2,LEC
01/01/2017,6794,2,LEC,,N,8,2,2,PRA
01/01/2017,6794,2,LEC,,N,25,1,1,TUT
01/01/2017,6794,2,LEC,,Y,25,1,2,LEC
01/01/2017,6807,1,LEC,TUT,N,17,1,1,TUT
01/01/2017,6807,1,LEC,TUT,Y,17,1,3,LEC
01/01/2017,6812,2,LEC,,Y,14,3,3,LEC
01/01/2017,6812,3,LEC,LEC,Y,14,3,3,LEC
01/01/2017,6827,1,LEC,,Y,5,1,3,LEC
01/01/2017,6837,1,LEC,,N,0,0.5,1,LEC
01/01/2017,6839,1,LEC,,N,100,0.5,1,LEC
01/01/2017,6841,1,SEM,,Y,20,1,1,SEM
01/01/2017,6859,1,LEC,,N,20,2,1,LAB
01/01/2017,6859,1,LEC,,N,84,1,1,TUT
01/01/2017,6859,1,LEC,,Y,200,2,2,LEC
01/01/2017,6870,1,LEC,,N,30,2,1,TUT
01/01/2017,6870,1,LEC,,Y,30,2,1,LEC
01/01/2017,6878,1,LEC,,N,20,1,1,SGD
01/01/2017,6878,1,LEC,,N,30,1,1,WRK
01/01/2017,6878,1,LEC,,N,72,3,1,PRA
01/01/2017,6878,1,LEC,,Y,550,1,3,LEC
01/01/2017,6878,3,LEC,,N,20,1,1,SGD
01/01/2017,6878,3,LEC,,N,30,1,1,WRK
01/01/2017,6878,3,LEC,,N,72,3,1,PRA
01/01/2017,6878,3,LEC,,Y,550,1,3,LEC
01/01/2017,6878,4,LEC,,N,20,1,1,SGD
01/01/2017,6878,4,LEC,,N,30,1,1,WRK
01/01/2017,6878,4,LEC,,N,72,3,1,PRA
01/01/2017,6878,4,LEC,,Y,550,1,3,LEC
01/01/2017,6900,1,LEC,,N,50,1,1,TUT
01/01/2017,6900,1,LEC,,N,50,3,1,PRA
01/01/2017,6900,1,LEC,,Y,50,1,2,LEC
01/01/2017,6919,1,LEC,,Y,35,3,1,LEC
01/01/2017,6919,2,LEC,,Y,35,3,1,LEC
01/01/2017,6936,2,LEC,LEC,Y,19,3,4,LEC
01/01/2017,6936,3,LEC,LEC,Y,19,3,4,LEC
01/01/2017,6962,1,LEC,,Y,25,7,2,LEC
01/01/2017,6962,2,LEC,,Y,25,7,2,LEC
01/01/2017,7020,1,LEC,,N,15,4,1,PRA
01/01/2017,7020,1,LEC,,Y,15,2,1,LEC
01/01/2017,7023,1,PRA,PRA,N,36,4,2,LEC
01/01/2017,7023,1,PRA,PRA,N,36,8,2,FLD
01/01/2017,7023,1,PRA,PRA,Y,36,8,1,PRA
01/01/2017,7024,1,LEC,,Y,50,2,1,LEC
01/01/2017,7025,1,LEC,,N,12,2,1,TUT
01/01/2017,7025,1,LEC,,N,50,5,5,PRA
01/01/2017,7025,1,LEC,,Y,50,1,3,LEC
01/01/2017,7041,1,SEM,,N,25,1.5,2,SEM
01/01/2017,7041,2,SEM,,N,25,1.5,2,SEM
01/01/2017,7046,1,LEC,,N,0,1,1,TUT
01/01/2017,7046,1,LEC,,N,10,3,1,WRK
01/01/2017,7046,1,LEC,,Y,10,3,1,LEC
01/01/2017,7056,1,LEC,,N,30,1,1,TUT
01/01/2017,7056,1,LEC,,N,30,2,1,LEC
01/01/2017,7062,1,LEC,,N,15,2,1,TUT
01/01/2017,7062,1,LEC,,Y,35,1,1,LEC
01/01/2017,7062,2,LEC,LEC,N,15,2,1,TUT
01/01/2017,7062,2,LEC,LEC,Y,35,1,1,LEC
01/01/2017,7072,1,LEC,,N,40,3,1,PRA
01/01/2017,7072,1,LEC,,Y,95,1,2,LEC
01/01/2017,7090,1,SEM,,Y,35,6.5,6,SEM
01/01/2017,7090,2,SEM,,Y,35,6.5,6,SEM
01/01/2017,7097,1,LEC,LEC,N,30,2,1,SEM
01/01/2017,7097,1,LEC,LEC,Y,30,1,1,LEC
01/01/2017,7113,1,LEC,,Y,30,1,3,LEC
01/01/2017,7117,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,7117,1,LEC,LEC,N,20,4,2,PRA
01/01/2017,7117,1,LEC,LEC,Y,100,1,4,LEC
01/01/2017,7130,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,7130,1,LEC,LEC,N,40,1,1,LEC
01/01/2017,7144,1,LEC,,N,15,1,1,TUT
01/01/2017,7144,1,LEC,,N,25,1,1,LEC
01/01/2017,7159,1,LEC,,N,15,1,1,TUT
01/01/2017,7159,1,LEC,,N,35,1,1,LEC
01/01/2017,7159,2,LEC,LEC,N,15,1,1,TUT
01/01/2017,7159,2,LEC,LEC,N,35,1,1,LEC
01/01/2017,7183,1,LEC,LEC,N,14,1,1,TUT
01/01/2017,7183,1,LEC,LEC,N,70,1,2,SGD
01/01/2017,7183,1,LEC,LEC,N,75,1,1,PRA
01/01/2017,7183,1,LEC,LEC,Y,400,1,2,LEC
01/01/2017,7183,2,LEC,,N,14,1,1,TUT
01/01/2017,7183,2,LEC,,N,70,1,2,SGD
01/01/2017,7183,2,LEC,,N,75,1,1,PRA
01/01/2017,7183,2,LEC,,Y,400,1,2,LEC
01/01/2017,7209,1,LEC,LEC,N,30,1,1,LEC
01/01/2017,7209,1,LEC,LEC,N,30,2,1,SEM
01/01/2017,7212,1,PRA,,N,10,1,1,PRA
01/01/2017,7256,1,LEC,,N,20,1,1,TUT
01/01/2017,7256,1,LEC,,N,30,1,1,LEC
01/01/2017,7256,2,LEC,LEC,N,20,1,1,TUT
01/01/2017,7256,2,LEC,LEC,N,30,1,1,LEC
01/01/2017,7258,1,LEC,LEC,Y,30,8,1,LEC
01/01/2017,7261,1,LEC,,N,15,1,1,TUT
01/01/2017,7261,1,LEC,,Y,20,1,1,LEC
01/01/2017,7263,1,LEC,TUT,N,20,1,2,TUT
01/01/2017,7263,1,LEC,TUT,N,40,2,2,SGD
01/01/2017,7263,1,LEC,TUT,Y,120,1,2,LEC
01/01/2017,7263,2,LEC,,N,20,1,2,TUT
01/01/2017,7263,2,LEC,,N,40,2,2,SGD
01/01/2017,7263,2,LEC,,Y,120,1,2,LEC
01/01/2017,7284,1,THE,,N,20,0,1,THE
01/01/2017,7293,1,DST,DST,N,50,0,1,DST
01/01/2017,7312,1,LEC,,N,48,3,1,PRA
01/01/2017,7312,1,LEC,,N,50,1,1,WRK
01/01/2017,7312,1,LEC,,Y,400,1,3,LEC
01/01/2017,7312,2,LEC,,N,48,3,1,PRA
01/01/2017,7312,2,LEC,,N,50,1,1,WRK
01/01/2017,7312,2,LEC,,Y,400,1,3,LEC
01/01/2017,7338,1,LEC,,N,45,1,5,TUT
01/01/2017,7338,1,LEC,,N,50,2,5,LEC
01/01/2017,7338,1,LEC,,N,50,4,5,PRA
01/01/2017,7347,1,SEM,SEM,N,20,2,1,SEM
01/01/2017,7382,1,PJT,,N,5,0,1,PJT
01/01/2017,7462,1,WRK,WRK,Y,25,2,1,WRK
01/01/2017,7467,1,LEC,,Y,5,1,3,LEC
01/01/2017,7469,1,IND,IND,Y,40,0,1,IND
01/01/2017,7510,1,LEC,,Y,35,3,1,LEC
01/01/2017,7513,1,LEC,,Y,35,2,2,LEC
01/01/2017,7515,1,THE,,N,40,1,1,THE
01/01/2017,7547,1,LEC,,N,40,4,2,PRA
01/01/2017,7547,1,LEC,,Y,60,2,1,LEC
01/01/2017,7547,2,LEC,,N,40,4,2,PRA
01/01/2017,7547,2,LEC,,Y,60,2,1,LEC
01/01/2017,7669,1,WRK,WRK,N,10,1,1,LEC
01/01/2017,7669,1,WRK,WRK,N,10,1,1,TUT
01/01/2017,7669,1,WRK,WRK,Y,10,2,2,WRK
01/01/2017,7743,1,LEC,,N,20,1,1,TUT
01/01/2017,7743,1,LEC,,Y,150,1,2,LEC
01/01/2017,7769,1,LEC,,N,25,2,1,SEM
01/01/2017,7769,1,LEC,,Y,100,2,1,LEC
01/01/2017,7772,1,DST,DST,Y,5,0,1,DST
01/01/2017,7794,1,FLD,,N,5,0,1,FLD
01/01/2017,7806,1,SEM,,N,10,2,1,SEM
01/01/2017,7807,1,PJT,PJT,N,5,1,1,PJT
01/01/2017,7807,2,PJT,,N,5,1,1,PJT
01/01/2017,7813,1,SEM,,N,5,2,1,SEM
01/01/2017,7813,2,SEM,,N,5,2,1,SEM
01/01/2017,7828,1,PRA,,Y,30,5,2,PRA
01/01/2017,7832,1,LEC,LEC,N,20,2,1,TUT
01/01/2017,7832,1,LEC,LEC,Y,20,1,2,LEC
01/01/2017,7850,1,CLN,,N,10,0,1,CLN
01/01/2017,7918,1,PRA,PRA,Y,20,1,1,PRA
01/01/2017,7933,1,LEC,,Y,35,2,1,LEC
01/01/2017,7965,1,LEC,,Y,5,1,3,LEC
01/01/2017,7994,1,LEC,LEC,N,20,2,1,TUT
01/01/2017,7994,1,LEC,LEC,Y,20,1,2,LEC
01/01/2017,7997,1,LEC,LEC,N,50,3,4,PRA
01/01/2017,7997,1,LEC,LEC,Y,50,1,2,LEC
01/01/2017,8026,1,LEC,LEC,N,25,1,1,TUT
01/01/2017,8026,1,LEC,LEC,Y,25,2,1,LEC
01/01/2017,8077,1,LEC,,N,84,1,1,TUT
01/01/2017,8077,1,LEC,,Y,250,1,3,LEC
01/01/2017,8078,1,LEC,CBL,N,9,2,3,CBL
01/01/2017,8078,1,LEC,CBL,N,10,1,2,PRA
01/01/2017,8078,1,LEC,CBL,N,20,2,2,RES
01/01/2017,8078,1,LEC,CBL,N,160,1,10,LEC
01/01/2017,8097,1,CLN,CLN,N,12,8,4,CLN
01/01/2017,8097,1,CLN,CLN,N,20,1,10,TUT
01/01/2017,8097,1,CLN,CLN,N,60,2,10,LEC
01/01/2017,8097,1,CLN,CLN,N,60,2,10,SEM
01/01/2017,8097,1,CLN,CLN,N,60,8,10,WRK
01/01/2017,8122,1,LEC,,Y,20,1,1,LEC
01/01/2017,8131,1,UNS,,Y,20,0,1,UNS
01/01/2017,8146,1,LEC,LEC,N,10,2,1,TUT
01/01/2017,8146,1,LEC,LEC,N,16,2,2,PRA
01/01/2017,8146,1,LEC,LEC,N,160,1,3,LEC
01/01/2017,8156,1,THE,,Y,10,0,1,THE
01/01/2017,8158,1,LEC,LEC,N,20,2,1,TUT
01/01/2017,8158,1,LEC,LEC,Y,20,2,1,LEC
01/01/2017,8217,1,SEM,SEM,Y,45,2,1,SEM
01/01/2017,8242,2,LEC,,N,30,3,1,WRK
01/01/2017,8242,2,LEC,,Y,30,3,6,LEC
01/01/2017,8242,3,LEC,LEC,N,30,3,1,WRK
01/01/2017,8242,3,LEC,LEC,Y,30,3,6,LEC
01/01/2017,8258,2,LEC,,Y,22,3,1,LEC
01/01/2017,8258,3,LEC,,Y,22,3,1,LEC
01/01/2017,8271,1,LEC,,N,30,4,1,PRA
01/01/2017,8271,1,LEC,,Y,30,2,1,LEC
01/01/2017,8279,2,LEC,,Y,29,3,4,LEC
01/01/2017,8279,3,LEC,,Y,29,3,4,LEC
01/01/2017,8283,2,LEC,,Y,35,3,2,LEC
01/01/2017,8283,3,LEC,,Y,35,3,2,LEC
01/01/2017,8290,1,LEC,LEC,Y,15,2,2,LEC
01/01/2017,8327,2,LEC,,Y,22,3,2,LEC
01/01/2017,8327,3,LEC,,Y,22,3,2,LEC
01/01/2017,8330,1,THE,,N,20,0,1,THE
01/01/2017,8355,1,LEC,,N,50,4,1,PRA
01/01/2017,8355,1,LEC,,Y,50,2,1,LEC
01/01/2017,8358,1,LEC,,N,25,4,1,PRA
01/01/2017,8358,1,LEC,,Y,25,2,1,LEC
01/01/2017,8362,1,LEC,,Y,30,3,1,LEC
01/01/2017,8362,2,LEC,,Y,30,3,1,LEC
01/01/2017,8379,1,LEC,,Y,30,4,2,LEC
01/01/2017,8379,2,LEC,,Y,30,4,2,LEC
01/01/2017,8394,1,LEC,,N,45,1,1,TUT
01/01/2017,8394,1,LEC,,Y,45,2,1,LEC
01/01/2017,8394,2,LEC,,N,45,1,1,TUT
01/01/2017,8394,2,LEC,,Y,45,2,1,LEC
01/01/2017,8409,1,PJT,PJT,N,1,3,1,PJT
01/01/2017,8431,1,LEC,,N,10,1,1,TUT
01/01/2017,8431,1,LEC,,N,20,2,1,WRK
01/01/2017,8431,1,LEC,,Y,30,1,1,LEC
01/01/2017,8510,1,LEC,,Y,5,1,3,LEC
01/01/2017,8565,1,LEC,TUT,N,20,1,1,TUT
01/01/2017,8565,1,LEC,TUT,Y,20,1,2,LEC
01/01/2017,8570,1,LEC,CBL,N,9,2,3,CBL
01/01/2017,8570,1,LEC,CBL,N,20,1.5,4,RES
01/01/2017,8570,1,LEC,CBL,N,170,1,9,LEC
01/01/2017,8655,2,LEC,LEC,Y,35,3,2,LEC
01/01/2017,8655,3,LEC,LEC,Y,35,3,2,LEC
01/01/2017,8796,1,LEC,,Y,5,1,3,LEC
01/01/2017,8802,1,LEC,,Y,35,3,1,LEC
01/01/2017,8802,2,LEC,,Y,35,3,1,LEC
01/01/2017,8820,1,UNS,,N,50,0.5,1,UNS
01/01/2017,8869,1,THE,,N,20,0,1,THE
01/01/2017,8880,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,8880,1,LEC,LEC,N,20,4,1,PRA
01/01/2017,8880,1,LEC,LEC,Y,100,1,4,LEC
01/01/2017,8892,1,LEC,,N,25,1,1,PRA
01/01/2017,8892,1,LEC,,N,25,1,1,TUT
01/01/2017,8892,1,LEC,,Y,25,1,2,LEC
01/01/2017,8917,1,LEC,TUT,N,22,1,2,TUT
01/01/2017,8917,1,LEC,TUT,Y,22,1,3,LEC
01/01/2017,8954,1,LEC,,N,14,1,1,TUT
01/01/2017,8954,1,LEC,,N,42,3,2,PRA
01/01/2017,8954,1,LEC,,N,250,1,3,LEC
01/01/2017,8954,1,LEC,,N,250,8,3,FLD
01/01/2017,8954,3,LEC,,N,14,1,1,TUT
01/01/2017,8954,3,LEC,,N,42,3,2,PRA
01/01/2017,8954,3,LEC,,N,250,1,3,LEC
01/01/2017,8954,3,LEC,,N,250,8,3,FLD
01/01/2017,8959,1,LEC,TUT,N,22,1,2,TUT
01/01/2017,8959,1,LEC,TUT,Y,22,1,4,LEC
01/01/2017,9014,1,LEC,,N,20,1,1,TUT
01/01/2017,9014,1,LEC,,Y,200,1,2,LEC
01/01/2017,9033,1,LEC,,Y,20,1.5,1,LEC
01/01/2017,9036,1,LEC,,Y,10,0,1,LEC
01/01/2017,9037,1,LEC,,Y,50,2,2,LEC
01/01/2017,9040,1,PFM,,Y,25,1,1,PFM
01/01/2017,9097,1,UNS,UNS,Y,90,0,1,UNS
01/01/2017,9101,1,LEC,TUT,N,42,2,2,TUT
01/01/2017,9101,1,LEC,TUT,Y,420,1,3,LEC
01/01/2017,9101,3,LEC,,N,42,2,2,TUT
01/01/2017,9101,3,LEC,,Y,420,1,3,LEC
01/01/2017,9101,4,LEC,,N,42,2,2,TUT
01/01/2017,9101,4,LEC,,Y,420,1,3,LEC
01/01/2017,9102,1,THE,,N,40,1,1,THE
01/01/2017,9105,1,LEC,LEC,N,1,1,1,LEC
01/01/2017,9281,1,PJT,PJT,N,1,1,1,PJT
01/01/2017,9345,1,LEC,,N,20,2,1,TUT
01/01/2017,9345,1,LEC,,N,35,5,2,PRA
01/01/2017,9345,1,LEC,,Y,35,1,3,LEC
01/01/2017,9440,1,DST,DST,N,50,0,1,DST
01/01/2017,9447,1,THE,,N,40,1,1,THE
01/01/2017,9494,1,UNS,UNS,Y,90,0,1,UNS
01/01/2017,9516,1,LEC,,N,20,1,1,TUT
01/01/2017,9516,1,LEC,,Y,20,1,2,LEC
01/01/2017,9516,2,LEC,,N,20,1,1,TUT
01/01/2017,9516,2,LEC,,Y,20,1,2,LEC
01/01/2017,9516,3,LEC,LEC,N,20,1,1,TUT
01/01/2017,9516,3,LEC,LEC,Y,20,1,2,LEC
01/01/2017,9517,1,PJT,,N,10,0,1,PJT
01/01/2017,9549,1,LEC,TUT,N,18,1,1,TUT
01/01/2017,9549,1,LEC,TUT,Y,18,1,2,LEC
01/01/2017,9588,1,LEC,,Y,20,1,1,LEC
01/01/2017,9615,1,LEC,,N,30,3,1,PRA
01/01/2017,9615,1,LEC,,N,40,1,1,WRK
01/01/2017,9615,1,LEC,,Y,120,1,3,LEC
01/01/2017,9650,2,PJT,,Y,35,3,1,PJT
01/01/2017,9650,3,PJT,,Y,35,3,1,PJT
01/01/2017,9668,1,LEC,LEC,N,20,2,1,TUT
01/01/2017,9668,1,LEC,LEC,Y,20,1,2,LEC
01/01/2017,9704,1,SEM,,N,35,0,1,SEM
01/01/2017,9735,1,LEC,,Y,5,1,3,LEC
01/01/2017,9750,1,SEM,,N,20,3,1,SEM
01/01/2017,9766,1,LEC,,Y,10,0,1,LEC
01/01/2017,9786,2,LEC,TUT,N,25,1,1,TUT
01/01/2017,9786,2,LEC,TUT,N,50,1,1,LAB
01/01/2017,9786,2,LEC,TUT,Y,450,1,4,LEC
01/01/2017,9786,3,LEC,,N,25,1,1,TUT
01/01/2017,9786,3,LEC,,N,50,1,1,LAB
01/01/2017,9786,3,LEC,,Y,450,1,4,LEC
01/01/2017,9786,4,LEC,,N,25,1,1,TUT
01/01/2017,9786,4,LEC,,N,50,1,1,LAB
01/01/2017,9786,4,LEC,,Y,450,1,4,LEC
01/01/2017,9811,1,LEC,,N,25,1,1,TUT
01/01/2017,9811,1,LEC,,Y,90,2,1,LEC
01/01/2017,9811,3,LEC,,N,25,1,1,TUT
01/01/2017,9811,3,LEC,,Y,90,2,1,LEC
01/01/2017,9829,1,LEC,,N,25,1,1,TUT
01/01/2017,9829,1,LEC,,N,50,5,3,PRA
01/01/2017,9829,1,LEC,,Y,60,1,3,LEC
01/01/2017,9877,1,LEC,,N,60,2,1,PRA
01/01/2017,9877,1,LEC,,Y,100,2,1,LEC
01/01/2017,9877,3,LEC,,N,60,2,1,PRA
01/01/2017,9877,3,LEC,,Y,100,2,1,LEC
01/01/2017,9901,1,LEC,,N,30,1,1,TUT
01/01/2017,9901,1,LEC,,Y,30,2,1,LEC
01/01/2017,9901,2,LEC,,N,30,1,1,TUT
01/01/2017,9901,2,LEC,,Y,30,2,1,LEC
01/01/2017,9938,1,THE,,N,10,0,1,THE
01/01/2017,9945,1,LEC,,Y,3,0,1,LEC
01/01/2017,9956,1,LEC,LEC,N,25,1,1,TUT
01/01/2017,9956,1,LEC,LEC,Y,120,2,1,LEC
01/01/2017,9956,2,LEC,LEC,N,25,1,1,TUT
01/01/2017,9956,2,LEC,LEC,Y,120,2,1,LEC
01/01/2017,11153,1,LEC,,Y,20,1.5,1,LEC
01/01/2017,11175,1,LEC,,Y,10,2,2,LEC
01/01/2017,11277,1,PFM,,Y,20,4,1,PFM
01/01/2017,11346,1,THE,,Y,40,1,1,THE
01/01/2017,11430,1,LEC,,Y,10,1,1,LEC
01/01/2017,11462,1,LEC,,N,25,1,1,TUT
01/01/2017,11462,1,LEC,,Y,25,1,1,LEC
01/01/2017,11468,1,LEC,,Y,5,2,1,LEC
01/01/2017,11552,1,LEC,,N,25,1,1,TUT
01/01/2017,11552,1,LEC,,Y,25,1,1,LEC
01/01/2017,12101,1,CLN,,N,5,0,1,CLN
01/01/2017,12136,1,LEC,,N,65,3,4,PRA
01/01/2017,12136,1,LEC,,N,65,10,1,FLD
01/01/2017,12136,1,LEC,,Y,310,1,3,LEC
01/01/2017,12136,2,LEC,,N,65,3,4,PRA
01/01/2017,12136,2,LEC,,N,65,10,1,FLD
01/01/2017,12136,2,LEC,,Y,310,1,3,LEC
01/01/2017,12183,1,THE,,N,40,1,1,THE
01/01/2017,12190,1,THE,,N,12,0,1,THE
01/01/2017,12460,1,SEM,SEM,N,80,1,2,TUT
01/01/2017,12460,1,SEM,SEM,N,80,2,1,SEM
01/01/2017,12493,1,THE,,N,5,3,1,THE
01/01/2017,12854,1,PJT,,N,5,0,1,PJT
01/01/2017,12871,1,CLN,,N,10,0,1,CLN
01/01/2017,13019,1,LEC,,N,20,1,1,LEC
01/01/2017,13152,1,THE,,Y,40,1,1,THE
01/01/2017,13223,1,PFM,PFM,Y,20,4,1,PFM
01/01/2017,13241,1,LEC,CBL,N,9,2,3,CBL
01/01/2017,13241,1,LEC,CBL,N,20,1.5,1,RES
01/01/2017,13241,1,LEC,CBL,N,170,1,10,LEC
01/01/2017,13249,1,CLN,CLN,N,10,2,2,PRA
01/01/2017,13249,1,CLN,CLN,N,20,2,2,CLN
01/01/2017,13253,1,LEC,LEC,N,10,1.5,1,TUT
01/01/2017,13253,1,LEC,LEC,N,170,1,3,LEC
01/01/2017,13498,1,DST,,N,10,0,1,DST
01/01/2017,13552,1,LEC,,Y,10,1,1,LEC
01/01/2017,13617,1,LEC,TUT,N,25,1,1,TUT
01/01/2017,13617,1,LEC,TUT,Y,400,1,4,LEC
01/01/2017,13617,2,LEC,,N,25,1,1,TUT
01/01/2017,13617,2,LEC,,Y,400,1,4,LEC
01/01/2017,13637,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,13637,1,LEC,LEC,N,40,2,3,PRA
01/01/2017,13637,1,LEC,LEC,Y,315,1,4,LEC
01/01/2017,13637,2,LEC,,N,15,1,1,TUT
01/01/2017,13637,2,LEC,,N,40,2,3,PRA
01/01/2017,13637,2,LEC,,Y,315,1,4,LEC
01/01/2017,13643,1,LEC,,N,30,3,1,PRA
01/01/2017,13643,1,LEC,,N,40,1,1,WRK
01/01/2017,13643,1,LEC,,Y,260,1,3,LEC
01/01/2017,13643,2,LEC,,N,30,3,1,PRA
01/01/2017,13643,2,LEC,,N,40,1,1,WRK
01/01/2017,13643,2,LEC,,Y,260,1,3,LEC
01/01/2017,13643,3,LEC,,N,30,3,1,PRA
01/01/2017,13643,3,LEC,,N,40,1,1,WRK
01/01/2017,13643,3,LEC,,Y,260,1,3,LEC
01/01/2017,13762,1,CLN,CLN,N,10,2,2,PRA
01/01/2017,13762,1,CLN,CLN,Y,20,2,2,CLN
01/01/2017,13916,1,LEC,,N,20,1,1,TUT
01/01/2017,13916,1,LEC,,Y,20,1,1,LEC
01/01/2017,13987,1,LEC,,Y,20,1,3,LEC
01/01/2017,14055,1,CLN,,N,5,0,1,CLN
01/01/2017,14242,1,TUT,,N,15,1,1,WRK
01/01/2017,14242,1,TUT,,N,35,1,1,LAB
01/01/2017,14242,1,TUT,,Y,18,1,1,TUT
01/01/2017,14242,1,TUT,,Y,35,1,2,LEC
01/01/2017,14344,1,LEC,,Y,25,1,1,LEC
01/01/2017,14514,1,CLN,,N,10,0,1,CLN
01/01/2017,14592,1,CLN,,N,10,0,1,CLN
01/01/2017,14831,1,CLN,,N,5,0,1,CLN
01/01/2017,14935,1,SEM,,N,20,1,1,SEM
01/01/2017,14979,1,PRA,,Y,20,1,1,PRA
01/01/2017,15011,1,LEC,,Y,20,1,3,LEC
01/01/2017,15104,1,LEC,WRK,Y,400,1,2,WRK
01/01/2017,15104,1,LEC,WRK,Y,400,1,3,LEC
01/01/2017,15174,1,THE,,N,40,1,1,THE
01/01/2017,15234,1,SEM,,Y,20,1,1,SEM
01/01/2017,15340,1,TTN,,N,10,1,1,TTN
01/01/2017,15385,1,PFM,,Y,20,2,4,PFM
01/01/2017,15692,1,CLN,,N,10,0,1,CLN
01/01/2017,15700,1,THE,,N,40,1,1,THE
01/01/2017,15782,1,THE,,N,40,1,1,THE
01/01/2017,15875,1,TUT,,N,20,1,1,TUT
01/01/2017,15904,1,CLN,,N,10,0,1,CLN
01/01/2017,15927,1,CLN,,N,10,0,1,CLN
01/01/2017,16089,1,PJT,,N,10,0,1,PJT
01/01/2017,16101,1,LEC,,N,20,1,1,TUT
01/01/2017,16101,1,LEC,,Y,20,1,1,LEC
01/01/2017,16142,1,LEC,LEC,N,10,1,1,TUT
01/01/2017,16142,1,LEC,LEC,Y,170,1,3,LEC
01/01/2017,16154,1,SEM,,N,20,1,1,SEM
01/01/2017,16201,1,THE,THE,Y,2,2,1,THE
01/01/2017,16235,1,TUT,,N,20,1,1,TUT
01/01/2017,16473,1,LEC,,Y,25,0,1,LEC
01/01/2017,16608,1,LEC,,Y,20,1,1,LEC
01/01/2017,16676,1,THE,,Y,40,1,1,THE
01/01/2017,16760,1,SEM,,N,20,1,1,SEM
01/01/2017,16841,1,SEM,,Y,10,1,1,SEM
01/01/2017,16878,1,LEC,,N,30,1,1,WRK
01/01/2017,16878,1,LEC,,N,72,3,1,PRA
01/01/2017,16878,1,LEC,,Y,550,1,3,LEC
01/01/2017,16878,2,LEC,,N,30,1,1,WRK
01/01/2017,16878,2,LEC,,N,72,3,1,PRA
01/01/2017,16878,2,LEC,,Y,550,1,3,LEC
01/01/2017,17183,1,LEC,LEC,N,15,1,1,TUT
01/01/2017,17183,1,LEC,LEC,N,75,1,1,PRA
01/01/2017,17183,1,LEC,LEC,Y,400,1,2,LEC
01/01/2017,17183,2,LEC,,N,15,1,1,TUT
01/01/2017,17183,2,LEC,,N,75,1,1,PRA
01/01/2017,17183,2,LEC,,Y,400,1,2,LEC
01/01/2017,17212,1,PRA,,N,10,1,1,PRA
01/01/2017,17312,1,LEC,,N,48,3,1,PRA
01/01/2017,17312,1,LEC,,N,50,1,1,WRK
01/01/2017,17312,1,LEC,,Y,400,1,3,LEC
01/01/2017,17312,2,LEC,,N,48,3,1,PRA
01/01/2017,17312,2,LEC,,N,50,1,1,WRK
01/01/2017,17312,2,LEC,,Y,400,1,3,LEC
01/01/2017,17515,1,THE,,N,40,1,1,THE
01/01/2017,17813,1,SEM,,Y,5,2,1,SEM
01/01/2017,17813,2,SEM,,Y,5,2,1,SEM
01/01/2017,17850,1,CLN,,N,10,0,1,CLN
01/01/2017,17918,1,PRA,PRA,Y,20,1,1,PRA
01/01/2017,18078,1,LEC,CBL,N,9,2,4,CBL
01/01/2017,18078,1,LEC,CBL,N,10,1,2,PRA
01/01/2017,18078,1,LEC,CBL,N,20,2,4,RES
01/01/2017,18078,1,LEC,CBL,N,160,1,10,LEC
01/01/2017,18097,1,CLN,CLN,N,12,8,4,CLN
01/01/2017,18097,1,CLN,CLN,N,20,1,10,TUT
01/01/2017,18097,1,CLN,CLN,N,60,2,10,LEC
01/01/2017,18097,1,CLN,CLN,N,60,2,10,SEM
01/01/2017,18097,1,CLN,CLN,N,60,8,10,WRK
01/01/2017,18117,1,IND,,N,250,0,1,IND
01/01/2017,18117,2,IND,,N,250,0,1,IND
